Start,Finish,Active Calories (kcal),Distance (mi),Flights Climbed (count),Steps (count)
1/27/23 0:00,1/28/23 0:00,596.495,4.84458338,11,8556
1/28/23 0:00,1/29/23 0:00,449.871,3.515209441,10,6226
1/29/23 0:00,1/30/23 0:00,624.255,5.591287054,16,9830
1/30/23 0:00,1/31/23 0:00,555.117,4.686874017,9,8407
1/31/23 0:00,2/1/23 0:00,526.611,3.896138539,11,7016
2/1/23 0:00,2/2/23 0:00,597.628,4.602343898,11.27965878,8330.287251
2/2/23 0:00,2/3/23 0:00,697.688,5.613340148,15,9682
2/3/23 0:00,2/4/23 0:00,441.51,3.148740516,15,5516
2/4/23 0:00,2/5/23 0:00,445.35,2.558354942,12,4458
2/5/23 0:00,2/6/23 0:00,713.317,5.752564933,15.69072752,10228
2/6/23 0:00,2/7/23 0:00,575.561,4.582632724,10,8150
2/7/23 0:00,2/8/23 0:00,554.665,4.260397191,9,7781
2/8/23 0:00,2/9/23 0:00,537.808,3.784439353,10,6886
2/9/23 0:00,2/10/23 0:00,551.229,5.265281802,9.914980611,9474
2/10/23 0:00,2/11/23 0:00,732.219,7.1873383,10,12616.0605
2/11/23 0:00,2/12/23 0:00,623.399,5.227055627,9,9565
2/12/23 0:00,2/13/23 0:00,537.147,4.102116093,12,7446
2/13/23 0:00,2/14/23 0:00,640.775,4.757857451,11,8527
2/14/23 0:00,2/15/23 0:00,675.903,5.334031701,10,9550
2/15/23 0:00,2/16/23 0:00,626.925,5.021787828,13.02402433,8945
2/16/23 0:00,2/17/23 0:00,541.519,5.128625099,12.40316666,9601
2/17/23 0:00,2/18/23 0:00,674.259,5.636683798,13,10206
2/18/23 0:00,2/19/23 0:00,633.838,5.520154082,8,10029
2/19/23 0:00,2/20/23 0:00,639.731,5.044013642,19,9076
2/20/23 0:00,2/21/23 0:00,693.002,5.59721742,9,10026.28558
2/21/23 0:00,2/22/23 0:00,688.681,5.26890097,11,9547.272099
2/22/23 0:00,2/23/23 0:00,609.681,4.870732453,11,8758
2/23/23 0:00,2/24/23 0:00,440.374,2.899863844,17,5337
2/24/23 0:00,2/25/23 0:00,666.881,5.647158171,13.17810918,10280
2/25/23 0:00,2/26/23 0:00,527.229,4.117197406,9,7586
2/26/23 0:00,2/27/23 0:00,563.613,4.163256109,10,7516
2/27/23 0:00,2/28/23 0:00,677.869,5.135083077,14.08461324,9245
2/28/23 0:00,3/1/23 0:00,729.488,5.912172644,14,10634.04692
3/1/23 0:00,3/2/23 0:00,596.041,4.8692805,12,8759
3/2/23 0:00,3/3/23 0:00,632.522,5.495777282,12,9909
3/3/23 0:00,3/4/23 0:00,642.06,5.449357917,12,9799
3/4/23 0:00,3/5/23 0:00,431.598,3.416155449,14,6215
3/5/23 0:00,3/6/23 0:00,479.803,4.046652846,12,7326
3/6/23 0:00,3/7/23 0:00,689.409,5.298413796,15.94676864,9425
3/7/23 0:00,3/8/23 0:00,676.688,5.398155092,11,9814.627528
3/8/23 0:00,3/9/23 0:00,599.536,4.738310353,11,8567
3/9/23 0:00,3/10/23 0:00,770.918,6.313867481,15.29420539,11431
3/10/23 0:00,3/11/23 0:00,781.642,6.368734793,14.87687103,11493
3/11/23 0:00,3/12/23 0:00,653.299,5.125592558,13.04012634,9377.332039
3/12/23 0:00,3/13/23 0:00,548.316,4.102464267,10,7353
3/13/23 0:00,3/14/23 0:00,578.821,4.827350513,8,8723
3/14/23 0:00,3/15/23 0:00,711.54,5.949201463,10,10682
3/15/23 0:00,3/16/23 0:00,706.818,5.641381677,13,10166
3/16/23 0:00,3/17/23 0:00,632.738,5.089064925,12,9307
3/17/23 0:00,3/18/23 0:00,754.335,6.339666244,12.94422033,11241
3/18/23 0:00,3/19/23 0:00,642.329,5.875174104,18,10634.76967
3/19/23 0:00,3/20/23 0:00,533.536,4.378641768,13.0843953,7850
3/20/23 0:00,3/21/23 0:00,725.782,5.701650384,14,10199.14527
3/21/23 0:00,3/22/23 0:00,619.346,5.603055248,12,10172
3/22/23 0:00,3/23/23 0:00,633.335,5.438590897,13.08598089,9826
3/23/23 0:00,3/24/23 0:00,739.696,6.1167369,13,10886.00796
3/24/23 0:00,3/25/23 0:00,702.038,7.192496342,15,12780
3/25/23 0:00,3/26/23 0:00,634.964,5.322407951,10.76643108,9779.720487
3/26/23 0:00,3/27/23 0:00,545.839,4.170490562,14,7598
3/27/23 0:00,3/28/23 0:00,731.17,5.918577247,13,10648
3/28/23 0:00,3/29/23 0:00,704.916,5.62162663,16,10180
3/29/23 0:00,3/30/23 0:00,582.11,4.892575255,12,8919
3/30/23 0:00,3/31/23 0:00,510.632,4.744225469,15,9450.863582
3/31/23 0:00,4/1/23 0:00,694.893,5.785084611,12,10547.05989
4/1/23 0:00,4/2/23 0:00,684.188,5.60907271,12.24751282,10147
4/2/23 0:00,4/3/23 0:00,653.451,4.882178064,20,8951
4/3/23 0:00,4/4/23 0:00,671.836,5.159735623,18,9315
4/4/23 0:00,4/5/23 0:00,557.628,4.836798667,10,8806.385856
4/5/23 0:00,4/6/23 0:00,693.449,5.515015976,16.06727424,9765.045839
4/6/23 0:00,4/7/23 0:00,691.111,5.726622283,9.938010796,9983.365163
4/7/23 0:00,4/8/23 0:00,676.584,6.194121467,17.81472828,11016
4/8/23 0:00,4/9/23 0:00,601.816,5.220556891,13.93514708,9199
4/9/23 0:00,4/10/23 0:00,611.103,5.566369308,15,9031
4/10/23 0:00,4/11/23 0:00,657.151,5.563868839,7,9794
4/11/23 0:00,4/12/23 0:00,604.453,4.881470678,9,8481
4/12/23 0:00,4/13/23 0:00,562.167,4.908457342,9,8673
4/13/23 0:00,4/14/23 0:00,629.165,5.331224318,16.1083867,9348
4/14/23 0:00,4/15/23 0:00,589.519,5.479593897,10,9633
4/15/23 0:00,4/16/23 0:00,586.262,5.119060013,18,8896.084225
4/16/23 0:00,4/17/23 0:00,553.811,4.652561895,12,8051
4/17/23 0:00,4/18/23 0:00,672.32,5.779523142,10.86162031,10102
4/18/23 0:00,4/19/23 0:00,694.561,6.180309883,11,10865.9148
4/19/23 0:00,4/20/23 0:00,560.953,4.980464444,12,8758
4/20/23 0:00,4/21/23 0:00,595.075,4.902765642,10,8439
4/21/23 0:00,4/22/23 0:00,809.83,7.01706689,11,11824.90619
4/22/23 0:00,4/23/23 0:00,442.68,4.101337428,10,7302
4/23/23 0:00,4/24/23 0:00,545.149,4.352815315,10,7507
4/24/23 0:00,4/25/23 0:00,637.809,5.406582446,11,9466.706258
4/25/23 0:00,4/26/23 0:00,563.273,4.872481266,10,8713
4/26/23 0:00,4/27/23 0:00,579.945,4.533335068,8,7819
4/27/23 0:00,4/28/23 0:00,531.458,4.579760981,10.81138065,8073
4/28/23 0:00,4/29/23 0:00,830.189,7.62088266,14,13471.02015
4/29/23 0:00,4/30/23 0:00,476.103,4.002726705,9.790428416,7205.852732
4/30/23 0:00,5/1/23 0:00,535.953,4.964294823,14.53210122,8740
5/1/23 0:00,5/2/23 0:00,596.01,5.420121702,12,9675
5/2/23 0:00,5/3/23 0:00,640.774,5.885767117,11,10328
5/3/23 0:00,5/4/23 0:00,598.153,5.333161402,10.24897912,9395
5/4/23 0:00,5/5/23 0:00,615.006,5.792472673,11,10129
5/5/23 0:00,5/6/23 0:00,684.088,6.547579141,15,11371.40166
5/6/23 0:00,5/7/23 0:00,855.19,7.927214758,20,13612
5/7/23 0:00,5/8/23 0:00,424.307,3.068281502,10,5588
5/8/23 0:00,5/9/23 0:00,628.38,5.934201429,12,10560
5/9/23 0:00,5/10/23 0:00,658.653,5.893763809,11,10367
5/10/23 0:00,5/11/23 0:00,493.835,3.677082447,8,6570
5/11/23 0:00,5/12/23 0:00,612.97,5.251727343,9,9307
5/12/23 0:00,5/13/23 0:00,432.501,3.051966246,15,5460.430902
5/13/23 0:00,5/14/23 0:00,792.817,6.618069361,11,11411
5/14/23 0:00,5/15/23 0:00,423.421,3.545687139,7,6333
5/15/23 0:00,5/16/23 0:00,603.862,5.21850142,10,9274
5/16/23 0:00,5/17/23 0:00,505.78,3.089310716,11,5597.05582
5/17/23 0:00,5/18/23 0:00,690,6.128311126,12,10892
5/18/23 0:00,5/19/23 0:00,574.677,5.158354812,11,9157
5/19/23 0:00,5/20/23 0:00,755.886,5.817532698,18.11213399,9962
5/20/23 0:00,5/21/23 0:00,523.7257989,2.490392492,8.966361401,4494.015595
5/21/23 0:00,5/22/23 0:00,492.4602011,4.557812144,18,8459
5/22/23 0:00,5/23/23 0:00,525.302,3.90051258,19.04927583,7049
5/23/23 0:00,5/24/23 0:00,578.709,4.034893555,27,7315.792568
5/24/23 0:00,5/25/23 0:00,337.173,3.340548375,15,6265
5/25/23 0:00,5/26/23 0:00,521.179,3.487666137,20,6257.182037
5/26/23 0:00,5/27/23 0:00,603.396,6.148858145,30,11082.1379
5/27/23 0:00,5/28/23 0:00,474.562,2.742602404,8,4959
5/28/23 0:00,5/29/23 0:00,729.086,6.251044694,8,10732
5/29/23 0:00,5/30/23 0:00,608.582,5.258662292,10,9268.280877
5/30/23 0:00,5/31/23 0:00,487.497,3.824275786,8,6702.616518
5/31/23 0:00,6/1/23 0:00,679.004,6.508791334,14,11583
6/1/23 0:00,6/2/23 0:00,636.482,5.855685256,10.52531762,10368
6/2/23 0:00,6/3/23 0:00,506.825,3.964851991,10,6984
6/3/23 0:00,6/4/23 0:00,529.16,4.458073923,15.02748125,7980
6/4/23 0:00,6/5/23 0:00,781.168,6.217937316,19,10772
6/5/23 0:00,6/6/23 0:00,608.704,5.528627153,12,9849
6/6/23 0:00,6/7/23 0:00,557.035,4.465768899,14.35233377,7890
6/7/23 0:00,6/8/23 0:00,625.826,5.721699807,11,10074
6/8/23 0:00,6/9/23 0:00,665.492,6.376274453,7,11349
6/9/23 0:00,6/10/23 0:00,619.593,5.530103653,11,9724.774304
6/10/23 0:00,6/11/23 0:00,483.087,4.149761858,11,7397.248013
6/11/23 0:00,6/12/23 0:00,450.909,3.671869276,13,6538
6/12/23 0:00,6/13/23 0:00,616.647,5.56282514,8,9851.877582
6/13/23 0:00,6/14/23 0:00,558.954,3.784258335,9,6707
6/14/23 0:00,6/15/23 0:00,758.597,7.662142314,10,13405.86155
6/15/23 0:00,6/16/23 0:00,589.94,5.309504374,9.006737705,9448
6/16/23 0:00,6/17/23 0:00,604.241,5.43065183,9,9351
6/17/23 0:00,6/18/23 0:00,587.762,5.262744199,16.23001758,9432
6/18/23 0:00,6/19/23 0:00,762.295,6.953806085,13.01189031,11707.6739
6/19/23 0:00,6/20/23 0:00,679.212,6.414821628,9,11266.74187
6/20/23 0:00,6/21/23 0:00,557.8,4.019055118,9,7049
6/21/23 0:00,6/22/23 0:00,520.418,6.544940636,9,12192
6/22/23 0:00,6/23/23 0:00,758.566,7.63545588,10,13370
6/23/23 0:00,6/24/23 0:00,781.1,5.919447322,9,10021
6/24/23 0:00,6/25/23 0:00,479.695,4.041260307,13.03938767,7228.426482
6/25/23 0:00,6/26/23 0:00,451.704,2.741779424,7,4989.11307
6/26/23 0:00,6/27/23 0:00,709.524,6.691692903,11,11893.44956
6/27/23 0:00,6/28/23 0:00,627.511,5.978794609,9,10725.04833
6/28/23 0:00,6/29/23 0:00,472.2434387,3.230413926,5,5836
6/29/23 0:00,6/30/23 0:00,465.6943858,2.30617727,5,4180.143708
6/30/23 0:00,7/1/23 0:00,671.7677473,4.369715333,12,7678.624027
7/1/23 0:00,7/2/23 0:00,777.0872512,7.018678922,9.065880572,12689.93933
7/2/23 0:00,7/3/23 0:00,753.806781,6.129560979,14,11025.70273
7/3/23 0:00,7/4/23 0:00,653.555396,6.494576104,11,11340
7/4/23 0:00,7/5/23 0:00,619.552,5.162237566,8,9244
7/5/23 0:00,7/6/23 0:00,632.303,5.134302055,11,9186.473961
7/6/23 0:00,7/7/23 0:00,614.768,5.825160897,11,10344
7/7/23 0:00,7/8/23 0:00,624.195,5.640929353,12,9997
7/8/23 0:00,7/9/23 0:00,782.041,7.046105401,13,12036.1584
7/9/23 0:00,7/10/23 0:00,437.102,3.711048264,10,6591.363305
7/10/23 0:00,7/11/23 0:00,595.056,5.03376051,8,8822
7/11/23 0:00,7/12/23 0:00,629.487,5.719688218,14,10137.31481
7/12/23 0:00,7/13/23 0:00,633.279,4.179493583,8,7448
7/13/23 0:00,7/14/23 0:00,1017.929507,11.78405232,9,20932
7/14/23 0:00,7/15/23 0:00,346.0180276,4.005484055,6.584265196,7689
7/15/23 0:00,7/16/23 0:00,2291.493466,17.99479264,193,32589.13486
7/16/23 0:00,7/17/23 0:00,528.384,4.264742017,2,7692.559139
7/17/23 0:00,7/18/23 0:00,423.055,3.361865271,8,6229.820581
7/18/23 0:00,7/19/23 0:00,1373.901907,10.55326706,118,18856
7/19/23 0:00,7/20/23 0:00,634.320093,5.604820061,14,9952
7/20/23 0:00,7/21/23 0:00,707.282,6.589200619,12,11769.68268
7/21/23 0:00,7/22/23 0:00,450.03,3.953930852,6,7127
7/22/23 0:00,7/23/23 0:00,468.394,3.126124794,5,5774.528281
7/23/23 0:00,7/24/23 0:00,499.141,3.968846607,10,7160.108207
7/24/23 0:00,7/25/23 0:00,726.898,6.378917017,14,11299
7/25/23 0:00,7/26/23 0:00,471.594,3.037368489,9.089637462,5415
7/26/23 0:00,7/27/23 0:00,623.863,5.455704132,7,9640
7/27/23 0:00,7/28/23 0:00,629.298,5.583797412,11,9873
7/28/23 0:00,7/29/23 0:00,555.171,4.543427809,10.90955799,8052.330252
7/29/23 0:00,7/30/23 0:00,476.93,4.603720991,14.51470739,8518.99619
7/30/23 0:00,7/31/23 0:00,774.186,7.221154078,9,12329
7/31/23 0:00,8/1/23 0:00,566.087,4.931759407,7,8772
8/1/23 0:00,8/2/23 0:00,517.938,4.159381133,9,7311
8/2/23 0:00,8/3/23 0:00,943.144,9.209388106,8,14950
8/3/23 0:00,8/4/23 0:00,929.491,8.963851355,9,14863
8/4/23 0:00,8/5/23 0:00,858.668,7.908193016,12,13432
8/5/23 0:00,8/6/23 0:00,448.492,3.746467998,10,6813
8/6/23 0:00,8/7/23 0:00,687.37,5.917673001,9,10186
8/7/23 0:00,8/8/23 0:00,786.122,6.698192087,7,10612
8/8/23 0:00,8/9/23 0:00,943.277,9.087951466,10,14842.56493
8/9/23 0:00,8/10/23 0:00,998.227,10.02736528,10,16718.12977
8/10/23 0:00,8/11/23 0:00,540.093,4.547450803,8,8100.875936
8/11/23 0:00,8/12/23 0:00,680.407,4.416005058,54,7818
8/12/23 0:00,8/13/23 0:00,928.852,8.67861915,21,14256.47236
8/13/23 0:00,8/14/23 0:00,723.146,6.439118415,10,10953.40862
8/14/23 0:00,8/15/23 0:00,913.412,8.647489441,10,14051.48753
8/15/23 0:00,8/16/23 0:00,721.822,6.505922807,8,10245.98296
